machine_id,timestamp,latitude,longitude
M-01,2025-07-06 11:00:00,21.02226530890915,105.81585310438597
M-01,2025-07-06 11:03:00,21.02243106649771,105.81556993495116
M-01,2025-07-06 11:06:00,21.022923988788886,105.81551730598945
M-01,2025-07-06 11:09:00,21.023283676999693,105.81567184326892
M-01,2025-07-06 11:12:00,21.02361232537787,105.81576542511628
M-01,2025-07-06 11:15:00,21.023811743000568,105.81559168536047
M-01,2025-07-06 11:18:00,21.02426171677649,105.81542847528273
M-01,2025-07-06 11:21:00,21.02436789108475,105.81502857556372
M-01,2025-07-06 11:24:00,21.024833058943248,105.81466328104165
M-01,2025-07-06 11:27:00,21.024549895794816,105.81450599135712
M-01,2025-07-06 11:30:00,21.02411464758236,105.81449903442585
M-01,2025-07-06 11:33:00,21.0241272839254,105.81462408630283
M-01,2025-07-06 11:36:00,21.024159952806805,105.81460495013611
M-01,2025-07-06 11:39:00,21.024635331620733,105.81440074641732
M-01,2025-07-06 11:42:00,21.024625000716725,105.81479152727168
M-01,2025-07-06 11:45:00,21.024616670286257,105.81506790499157
M-01,2025-07-06 11:48:00,21.0248870588851,105.8149460647494
M-01,2025-07-06 11:51:00,21.02501227501469,105.81494536866634
M-01,2025-07-06 11:54:00,21.024961753895557,105.81532014714185
M-01,2025-07-06 11:57:00,21.024591817876836,105.81574802588993
M-01,2025-07-06 12:00:00,21.024926132830576,105.81580912027893
M-01,2025-07-06 12:03:00,21.024666495477195,105.81559284976872
M-01,2025-07-06 12:06:00,21.024613335743958,105.81525865524036
M-01,2025-07-06 12:09:00,21.024411166446175,105.81490830206639
M-01,2025-07-06 12:12:00,21.02435585637246,105.81531811326767
M-01,2025-07-06 12:15:00,21.02414440214863,105.8150269329663
M-01,2025-07-06 12:18:00,21.024273925227103,105.81517318553347
M-01,2025-07-06 12:21:00,21.024279950908127,105.81475643328672
M-01,2025-07-06 12:24:00,21.024217001812197,105.81484963455274
M-01,2025-07-06 12:27:00,21.023848864794054,105.81506588166593
M-01,2025-07-06 12:30:00,21.023919586116943,105.81520109211863
M-01,2025-07-06 12:33:00,21.02379441750602,105.815234799361
M-01,2025-07-06 12:36:00,21.023908988704846,105.81572582996239
M-01,2025-07-06 12:39:00,21.02353283524057,105.81589260121537
M-01,2025-07-06 12:42:00,21.023727954209953,105.81589698836517
M-01,2025-07-06 12:45:00,21.02406395205884,105.8156175047059
M-01,2025-07-06 12:48:00,21.024269781019466,105.81563300583933
M-01,2025-07-06 12:51:00,21.024626053168923,105.81517023635425
M-01,2025-07-06 12:54:00,21.024882688489253,105.81543243895983
M-01,2025-07-06 12:57:00,21.02516279229238,105.81579911801265
M-01,2025-07-06 13:00:00,21.024725128077208,105.81554833966902
M-01,2025-07-06 13:03:00,21.024257424036666,105.81559539434718
M-01,2025-07-06 13:06:00,21.02439334493465,105.81581521391134
M-01,2025-07-06 13:09:00,21.024214685932797,105.81581081228919
M-01,2025-07-06 13:12:00,21.024459106860547,105.8160258419343
M-01,2025-07-06 13:15:00,21.024369010484552,105.81565464499482
M-01,2025-07-06 13:18:00,21.024577607804595,105.81517521724565
M-01,2025-07-06 13:21:00,21.024363356473142,105.81544651088412
M-01,2025-07-06 13:24:00,21.023872899817256,105.8154374204469
M-01,2025-07-05 08:00:00,21.030052022149484,105.80583650657026
M-01,2025-07-05 08:03:00,21.02989137888048,105.8059116771398
M-01,2025-07-05 08:06:00,21.02978339357861,105.80613746055478
M-01,2025-07-05 08:09:00,21.029804961488658,105.80660537529579
M-01,2025-07-05 08:12:00,21.029482588591748,105.80690728765535
M-01,2025-07-05 08:15:00,21.029151784148755,105.80649928214173
M-01,2025-07-05 08:18:00,21.029454041214763,105.80604618938419
M-01,2025-07-05 08:21:00,21.029140438615173,105.8063593429917
M-01,2025-07-05 08:24:00,21.029261887639407,105.80668699013759
M-01,2025-07-05 08:27:00,21.02950042669339,105.8068401358169
M-01,2025-07-05 08:30:00,21.02972321346153,105.8063934863474
M-01,2025-07-05 08:33:00,21.02955105243051,105.8067069571282
M-01,2025-07-05 08:36:00,21.02979497495002,105.80671322477225
M-01,2025-07-05 08:39:00,21.030237026906445,105.80624107535297
M-01,2025-07-05 08:42:00,21.030484222209033,105.80591170286608
M-01,2025-07-05 08:45:00,21.030387162559425,105.80585893850022
M-01,2025-07-05 08:48:00,21.03014764332656,105.80574106837322
M-01,2025-07-05 08:51:00,21.030052250669858,105.80600718128343
M-01,2025-07-05 08:54:00,21.030136690544566,105.80615417182885
M-01,2025-07-05 08:57:00,21.029735073433546,105.80653569819174
M-01,2025-07-05 09:00:00,21.0298383621283,105.80677323896482
M-01,2025-07-05 09:03:00,21.029452321153006,105.80636768293184
M-01,2025-07-05 09:06:00,21.029259424693187,105.80670365883506
M-01,2025-07-05 09:09:00,21.02942596865947,105.80693408973762
M-01,2025-07-05 09:12:00,21.029594587274058,105.80650395466414
M-01,2025-07-05 09:15:00,21.029341361020183,105.80617547963055
M-01,2025-07-05 09:18:00,21.02894495688814,105.80625902216777
M-01,2025-07-05 09:21:00,21.029440740467912,105.80595278498765
M-01,2025-07-05 09:24:00,21.029717383872857,105.80627273977125
M-01,2025-07-05 09:27:00,21.0293264128023,105.80674943247821
M-01,2025-07-05 09:30:00,21.029486499563035,105.80718751657088
M-01,2025-07-05 09:33:00,21.02914434360189,105.80675998046182
M-01,2025-07-05 09:36:00,21.029249270868544,105.80686577161497
M-01,2025-07-05 09:39:00,21.028803714360127,105.80688531118639
M-01,2025-07-05 09:42:00,21.028610192542573,105.80725975855249
M-01,2025-07-05 09:45:00,21.028206367488046,105.80697362186407
M-01,2025-07-05 09:48:00,21.028683144187493,105.80736620752361
M-01,2025-07-05 09:51:00,21.02910544069023,105.80731679984936
M-01,2025-07-05 09:54:00,21.028961320008758,105.80723330765954
M-01,2025-07-05 09:57:00,21.029304290528945,105.80759802494487
M-01,2025-07-05 10:00:00,21.029433255117194,105.80803214944532
M-01,2025-07-05 10:03:00,21.028989350861938,105.80813844904286
M-01,2025-07-05 10:06:00,21.02861162055878,105.8081025039962
M-01,2025-07-05 10:09:00,21.028951262174846,105.80793357115299
M-01,2025-07-05 10:12:00,21.02905861354255,105.80783144609039
M-01,2025-07-05 10:15:00,21.028727808101923,105.80734163366415
M-01,2025-07-05 10:18:00,21.028919220608298,105.80776022774585
M-01,2025-07-05 10:21:00,21.029369094599872,105.80731613926201
M-01,2025-07-05 10:24:00,21.029344925203564,105.80768265963968
M-01,2025-07-05 10:27:00,21.0295466515272,105.80745545753615
M-01,2025-07-05 10:30:00,21.029728026204413,105.80765056585687
M-01,2025-07-05 10:33:00,21.02991030761979,105.80725442085635
M-01,2025-07-05 10:36:00,21.029555321542077,105.8075866807791
M-01,2025-07-05 10:39:00,21.029319109536583,105.8076478349709
M-01,2025-07-05 10:42:00,21.02959012018749,105.80808393655602
M-01,2025-07-05 10:45:00,21.030025405935646,105.80784573427162
M-01,2025-07-05 10:48:00,21.02958942071289,105.80734919260084
M-01,2025-07-05 10:51:00,21.029293306001257,105.80768958324286
M-01,2025-07-05 10:54:00,21.029392242436536,105.8079248471922
M-01,2025-07-05 10:57:00,21.028904120605542,105.80802501597009
M-01,2025-07-05 11:00:00,21.028764749390756,105.80826210688727
M-01,2025-07-05 11:03:00,21.029069822383562,105.80860345970687
M-01,2025-07-05 11:06:00,21.028772411422914,105.8089403493097
M-01,2025-07-05 11:09:00,21.029078930594622,105.8087528430693
M-01,2025-07-05 11:12:00,21.028684552455168,105.80876192940484
M-01,2025-07-05 11:15:00,21.028948726640454,105.80916987753714
M-01,2025-07-05 11:18:00,21.02846958974722,105.80943777443284
M-01,2025-07-05 11:21:00,21.028621359891503,105.80921777094288
M-01,2025-07-05 11:24:00,21.028888794696442,105.80948115417634
M-01,2025-07-05 11:27:00,21.028924972133215,105.80986466804181
M-01,2025-07-05 11:30:00,21.02869324685957,105.80999470637913
M-01,2025-07-05 11:33:00,21.029026157813057,105.81023494413893
M-01,2025-07-05 11:36:00,21.028890289792102,105.81039195687582
M-01,2025-07-05 11:39:00,21.028925815033215,105.81042892455352
M-01,2025-07-05 11:42:00,21.028819365444008,105.8108476215085
M-01,2025-07-05 11:45:00,21.028771054630646,105.8104356356116
M-01,2025-07-05 11:48:00,21.028676488580796,105.81092622538876
M-01,2025-07-05 11:51:00,21.02905028914297,105.81081388535628
M-01,2025-07-05 11:54:00,21.029121729939433,105.81037314031096
M-01,2025-07-05 11:57:00,21.028935233588687,105.8099372046116
M-01,2025-07-05 12:00:00,21.028865470356088,105.80993354343688
M-01,2025-07-05 12:03:00,21.028427045188888,105.81041537862156
M-01,2025-07-05 12:06:00,21.02884327602986,105.81027555824686
M-01,2025-07-05 12:09:00,21.02861118586454,105.81028883461637
M-01,2025-07-05 12:12:00,21.028801488948005,105.81066785510538
M-01,2025-07-05 12:15:00,21.02870930305377,105.81058749400131
M-01,2025-07-05 12:18:00,21.02891632824596,105.81029675040071
M-01,2025-07-05 12:21:00,21.029117925067872,105.8098008182917
M-01,2025-07-05 12:24:00,21.029122178274072,105.81028352344298
M-01,2025-07-05 12:27:00,21.029282776944907,105.81048949592235
M-01,2025-07-05 12:30:00,21.029362340579645,105.81033608130383
M-01,2025-07-05 12:33:00,21.029536399157635,105.81061888398614
M-01,2025-07-05 12:36:00,21.029977958939558,105.81066124214601
M-01,2025-07-05 12:39:00,21.02974592464863,105.81035342748497
M-01,2025-07-05 12:42:00,21.02931841593871,105.81004213403874
M-01,2025-07-05 12:45:00,21.029783748911814,105.80982877622051
M-01,2025-07-05 12:48:00,21.030058888600298,105.80991198412543
M-01,2025-07-05 12:51:00,21.02967542153231,105.80955064090686
M-01,2025-07-05 12:54:00,21.029383955839272,105.80914951039021
M-01,2025-07-05 12:57:00,21.02894929844767,105.80886111409026
M-01,2025-07-05 13:00:00,21.028829225356258,105.80872754950572
M-01,2025-07-05 13:03:00,21.028844928816067,105.8083166276232
M-01,2025-07-05 13:06:00,21.028637222191335,105.80786761411268
M-01,2025-07-05 13:09:00,21.028967930574293,105.80797336501189
M-01,2025-07-05 13:12:00,21.028673380256784,105.80791902984387
M-01,2025-07-05 13:15:00,21.0284741244317,105.8078994591
M-01,2025-07-05 13:18:00,21.028460856888156,105.80780889851532
M-01,2025-07-05 13:21:00,21.028499330300587,105.8081811696906
M-01,2025-07-05 13:24:00,21.028667888572418,105.80847682913763
M-01,2025-07-05 13:27:00,21.02914294669057,105.80840631558895
M-01,2025-07-05 13:30:00,21.029375176784704,105.80801426189642
M-01,2025-07-05 13:33:00,21.029147742890025,105.80838537723069
M-01,2025-07-05 13:36:00,21.029593490326075,105.80878638561367
M-01,2025-07-05 13:39:00,21.02946301854677,105.80863485077872
M-01,2025-07-05 13:42:00,21.029038581982377,105.8086710835458
M-01,2025-07-05 13:45:00,21.029490811389813,105.80904721430626
M-01,2025-07-05 13:48:00,21.029666524963666,105.80875090861375
M-01,2025-07-05 13:51:00,21.029596890647554,105.80923263656899
M-01,2025-07-05 13:54:00,21.029412979324988,105.80959168236178
M-01,2025-07-05 13:57:00,21.029332768926032,105.80961948389657
M-01,2025-07-05 14:00:00,21.02887268874012,105.8100509452273
M-01,2025-07-05 14:03:00,21.029207290983038,105.81047445745543
M-01,2025-07-05 14:06:00,21.029700976219534,105.81082889743548
M-01,2025-07-05 14:09:00,21.030155224461456,105.81072694069708
M-01,2025-07-05 14:12:00,21.029785445746366,105.8108696087325
M-01,2025-07-05 14:15:00,21.029453246011204,105.81071879936655
M-01,2025-07-05 14:18:00,21.029656058548298,105.81041922103385
M-01,2025-07-05 14:21:00,21.029641874300644,105.81053298807949
M-01,2025-07-05 14:24:00,21.029932814519118,105.81004679001252
M-01,2025-07-05 14:27:00,21.030397887643883,105.81008457371745
M-01,2025-07-05 14:30:00,21.030009020846002,105.81010908583109
M-01,2025-07-05 14:33:00,21.030237941219276,105.81049755594869
M-01,2025-07-05 14:36:00,21.030136034623364,105.81022785923241
M-01,2025-07-05 14:39:00,21.030316594251317,105.81065802797424
M-01,2025-07-05 14:42:00,21.030236100171248,105.81077158766341
M-01,2025-07-05 14:45:00,21.03046438461015,105.81052731003298
M-01,2025-07-05 14:48:00,21.030400078985913,105.81065294925305
M-01,2025-07-05 14:51:00,21.030301426496216,105.81047298179978
M-01,2025-07-05 14:54:00,21.030216238162392,105.81065826226981
M-01,2025-07-05 14:57:00,21.029922273947964,105.81110855237593
M-01,2025-07-05 15:00:00,21.02955745281751,105.81090695210524
M-01,2025-07-05 15:03:00,21.029270652779193,105.8106382334171
M-01,2025-07-05 15:06:00,21.029268370928552,105.81023962787381
M-01,2025-07-05 15:09:00,21.029660948440235,105.81023078819771
M-01,2025-07-05 15:12:00,21.029827332944905,105.81038900472119
M-01,2025-07-05 15:15:00,21.030182097690655,105.81024784985686
M-01,2025-07-05 15:18:00,21.03051680050976,105.8101622050489
M-01,2025-07-05 15:21:00,21.030928228191353,105.80996849205675
M-01,2025-07-05 15:24:00,21.030857510398626,105.80989846006307
M-01,2025-07-05 15:27:00,21.03048526982405,105.81031386115394
M-01,2025-07-05 15:30:00,21.030616253720357,105.81033220449196
M-01,2025-07-05 15:33:00,21.030257775601903,105.81019782439066
M-01,2025-07-05 15:36:00,21.030694034785093,105.8106529916332
M-01,2025-07-05 15:39:00,21.03065312525161,105.81073135604953
M-01,2025-07-05 15:42:00,21.030319654247663,105.81068662409245
M-01,2025-07-05 15:45:00,21.030062662130465,105.81048109145704
M-01,2025-07-05 15:48:00,21.029640737611643,105.81080382333906
M-01,2025-07-05 15:51:00,21.029719768371045,105.81034065004033
M-01,2025-07-05 15:54:00,21.0302074327475,105.81063514535207
M-01,2025-07-05 15:57:00,21.02977493029021,105.81048097551188
M-01,2025-07-05 16:00:00,21.029465840147935,105.8101712191045
M-01,2025-07-05 16:03:00,21.0292521655769,105.81035678102914
M-01,2025-07-05 16:06:00,21.02876662563587,105.8100290866432
M-01,2025-07-05 16:09:00,21.028488702436785,105.80982267324909
M-01,2025-07-05 16:12:00,21.028361737796057,105.80960958903887
M-01,2025-07-05 16:15:00,21.02812048982983,105.80947719725019
M-01,2025-07-05 16:18:00,21.027921094846008,105.80975172159553
M-01,2025-07-05 16:21:00,21.028173320838377,105.81004066477365
M-01,2025-07-05 16:24:00,21.028230389668902,105.81025412384435
M-01,2025-07-05 16:27:00,21.028686948364395,105.81011766940398
M-01,2025-07-05 16:30:00,21.02907507938643,105.80997636750782
M-01,2025-07-05 16:33:00,21.029275701767595,105.80951093306695
M-01,2025-07-05 16:36:00,21.02968833423339,105.80965656596857
M-01,2025-07-05 16:39:00,21.029509200807915,105.8099622692254
M-01,2025-07-05 16:42:00,21.029435737930406,105.81030385757764
M-01,2025-07-05 16:45:00,21.029243023154685,105.81060731315915
M-01,2025-07-05 16:48:00,21.028847150920452,105.81099253451686
M-01,2025-07-05 16:51:00,21.02867921711256,105.81144166863095
M-01,2025-07-05 16:54:00,21.028222709078044,105.81145342926237
M-01,2025-07-05 16:57:00,21.028208020961795,105.8111885578798
M-01,2025-07-05 17:00:00,21.027743230669,105.8108328779956
M-01,2025-07-05 17:03:00,21.02790441944591,105.81072524593287
M-01,2025-07-05 17:06:00,21.027456609792374,105.8107652690442
M-01,2025-07-05 17:09:00,21.02700722104755,105.81046141244752
M-01,2025-07-05 17:12:00,21.027355725819724,105.8103284293619
M-01,2025-07-05 17:15:00,21.026921410413667,105.80990405560382
M-01,2025-07-05 17:18:00,21.027282534655363,105.81029102844612
M-01,2025-07-05 17:21:00,21.026990740863393,105.81013019494158
M-01,2025-07-05 17:24:00,21.027434510856075,105.81015725135532
M-01,2025-07-05 17:27:00,21.02728202256235,105.8103227982116
M-01,2025-07-05 17:30:00,21.027155460706233,105.81070239124116
M-01,2025-07-05 17:33:00,21.027451148133267,105.81058444895011
M-01,2025-07-04 08:00:00,21.02506702629362,105.79833162583685
M-01,2025-07-04 08:03:00,21.024899259994086,105.79826199826911
M-01,2025-07-04 08:06:00,21.024449558529138,105.79814132767243
M-01,2025-07-04 08:09:00,21.024781888101963,105.79776637578738
M-01,2025-07-04 08:12:00,21.02494352343101,105.79790654280063
M-01,2025-07-04 08:15:00,21.02480699681808,105.79828594315227
M-01,2025-07-04 08:18:00,21.0251572677019,105.7987625037175
M-01,2025-07-04 08:21:00,21.025310947925675,105.79828150961896
M-01,2025-07-04 08:24:00,21.025600127233428,105.79784258522623
M-01,2025-07-04 08:27:00,21.025792019378386,105.79805293100856
M-01,2025-07-04 08:30:00,21.026273347248875,105.79768579166102
M-01,2025-07-04 08:33:00,21.026372762814088,105.79759532194825
M-01,2025-07-04 08:36:00,21.026852742221813,105.79802986490489
M-01,2025-07-04 08:39:00,21.027109089206196,105.79846066293246
M-01,2025-07-04 08:42:00,21.026749593462746,105.79881460916809
M-01,2025-07-04 08:45:00,21.026373500967335,105.7991324623979
M-01,2025-07-04 08:48:00,21.026354675493746,105.79918764071967
M-01,2025-07-04 08:51:00,21.026118152537645,105.79947510871888
M-01,2025-07-04 08:54:00,21.026307267317886,105.79985782022632
M-01,2025-07-04 08:57:00,21.026786253972016,105.79984709157323
M-01,2025-07-04 09:00:00,21.026734925305888,105.80014390134646
M-01,2025-07-04 09:03:00,21.027214261937715,105.80033386247564
M-01,2025-07-04 09:06:00,21.02713811292162,105.79994958167387
M-01,2025-07-04 09:09:00,21.02763619650393,105.79963228276853
M-01,2025-07-04 09:12:00,21.02758419668053,105.79982529830863
M-01,2025-07-04 09:15:00,21.027855888425147,105.79959101440704
M-01,2025-07-04 09:18:00,21.028054481033593,105.79940967731645
M-01,2025-07-04 09:21:00,21.02815257495338,105.79949225928651
M-01,2025-07-04 09:24:00,21.027975082756118,105.79958570937123
M-01,2025-07-04 09:27:00,21.027873802910307,105.80002856924735
M-01,2025-07-04 09:30:00,21.027838312189168,105.79998156243319
M-01,2025-07-04 09:33:00,21.02768158784032,105.80039344628221
M-01,2025-07-04 09:36:00,21.027859219265782,105.80061409343767
M-01,2025-07-04 09:39:00,21.02804926379174,105.80025185789921
M-01,2025-07-04 09:42:00,21.027884712656164,105.80067923606201
M-01,2025-07-04 09:45:00,21.027756463253994,105.80093269898725
M-01,2025-07-04 09:48:00,21.027556148344196,105.80051870475288
M-01,2025-07-04 09:51:00,21.02759255456477,105.80086682833524
M-01,2025-07-04 09:54:00,21.027364501988682,105.80069539560216
M-01,2025-07-04 09:57:00,21.027013506377795,105.80098414365396
M-01,2025-07-04 10:00:00,21.027377170184362,105.80084772555743
M-01,2025-07-04 10:03:00,21.027751859921757,105.80047820557185
M-01,2025-07-04 10:06:00,21.027633742248725,105.80024792542596
M-01,2025-07-04 10:09:00,21.027411355957792,105.80060157035591
M-01,2025-07-04 10:12:00,21.027167290719444,105.80107408668655
M-01,2025-07-04 10:15:00,21.027033395752852,105.80132534347378
M-01,2025-07-04 10:18:00,21.026792176879496,105.80176696920182
M-01,2025-07-04 10:21:00,21.026681765179934,105.8015986296482
M-01,2025-07-04 10:24:00,21.026583614367393,105.8017046509498
M-01,2025-07-04 10:27:00,21.027049429906395,105.80208183652297
M-01,2025-07-04 10:30:00,21.026563820546883,105.80174014687596
M-01,2025-07-04 10:33:00,21.026671438899847,105.8019553773087
M-01,2025-07-04 10:36:00,21.02633436096811,105.80201557352731
M-01,2025-07-04 10:39:00,21.026404702005205,105.80180380465376
M-01,2025-07-04 10:42:00,21.026430837885687,105.80174869455902
M-01,2025-07-04 10:45:00,21.02690616535846,105.80186337554478
M-01,2025-07-04 10:48:00,21.027098608493496,105.80233341553868
M-01,2025-07-04 10:51:00,21.02666581506201,105.80261649784244
M-01,2025-07-04 10:54:00,21.027089139599966,105.80257269342792
M-01,2025-07-04 10:57:00,21.027233085135446,105.80237985827662
M-01,2025-07-04 11:00:00,21.02691203715408,105.8023602558022
M-01,2025-07-04 11:03:00,21.027336078865613,105.80220280619245
M-01,2025-07-04 11:06:00,21.027265647719616,105.80209691279914
M-01,2025-07-04 11:09:00,21.027239339742586,105.80166098822029
M-01,2025-07-04 11:12:00,21.026801561419425,105.80174777998724
M-01,2025-07-04 11:15:00,21.02673752040221,105.80202172780274
M-01,2025-07-04 11:18:00,21.02665579506167,105.80211423328119
M-01,2025-07-04 11:21:00,21.026548417670952,105.80225107336157
M-01,2025-07-04 11:24:00,21.02639975497989,105.80220113589142
M-01,2025-07-04 11:27:00,21.026114174505146,105.80206816374915
M-01,2025-07-04 11:30:00,21.025969727385753,105.80172287034473
M-01,2025-07-04 11:33:00,21.02557994381553,105.80219174041402
M-01,2025-07-04 11:36:00,21.025821189392147,105.80221892319567
M-01,2025-07-04 11:39:00,21.02611214330128,105.80219171868248
M-01,2025-07-04 11:42:00,21.026128349792756,105.8017424807209
M-01,2025-07-04 11:45:00,21.0262609086397,105.80199906306409
M-01,2025-07-04 11:48:00,21.026025418949352,105.80194694034618
M-01,2025-07-04 11:51:00,21.026344336572194,105.80203939981347
M-01,2025-07-04 11:54:00,21.026533624303568,105.80246162424265
M-01,2025-07-04 11:57:00,21.026724749898573,105.80241247974288
M-01,2025-07-04 12:00:00,21.02666440634554,105.80216115677135
M-01,2025-07-04 12:03:00,21.026472377920726,105.8021042126753
M-01,2025-07-04 12:06:00,21.02648633025587,105.80217755744596
M-01,2025-07-04 12:09:00,21.026037285724513,105.80204578713096
M-01,2025-07-04 12:12:00,21.025812518025138,105.80181541208735
M-01,2025-07-04 12:15:00,21.025732128524773,105.80186224722664
M-01,2025-07-04 12:18:00,21.026124545717476,105.80200754920665
M-01,2025-07-04 12:21:00,21.026219568514037,105.80180921819303
M-01,2025-07-04 12:24:00,21.026397542393248,105.8015228116592
M-01,2025-07-04 12:27:00,21.02596249684588,105.8019178134852
M-01,2025-07-04 12:30:00,21.025890201718948,105.80219820314511
M-01,2025-07-04 12:33:00,21.02619052931202,105.80230916975592
M-01,2025-07-04 12:36:00,21.026297549417052,105.80245872559888
M-01,2025-07-04 12:39:00,21.026621220985376,105.80279811886349
M-01,2025-07-04 12:42:00,21.026712542782384,105.80259615042972
M-01,2025-07-04 12:45:00,21.026614079090386,105.80277792785289
M-01,2025-07-04 12:48:00,21.02671517059804,105.80290401218991
M-01,2025-07-04 12:51:00,21.02648064562779,105.80306380253228
M-01,2025-07-04 12:54:00,21.026185368202114,105.80320090031783
M-01,2025-07-04 12:57:00,21.026174349109624,105.80337356791833
M-01,2025-07-04 13:00:00,21.026627165135896,105.80361398572305
M-01,2025-07-04 13:03:00,21.026238293028424,105.80350732080892
M-01,2025-07-04 13:06:00,21.02629688138251,105.80382257739447
M-01,2025-07-04 13:09:00,21.026195832671387,105.80390721866937
M-01,2025-07-04 13:12:00,21.026225257891273,105.80367564307936
M-01,2025-07-04 13:15:00,21.02657670689842,105.80387023053794
M-01,2025-07-04 13:18:00,21.026888236247057,105.80395249626243
M-01,2025-07-04 13:21:00,21.02647408051391,105.80393144531041
M-01,2025-07-04 13:24:00,21.02625083136319,105.80391735797282
M-01,2025-07-04 13:27:00,21.02585352912332,105.80417820090528
M-01,2025-07-04 13:30:00,21.02602886004501,105.80385742420154
M-01,2025-07-04 13:33:00,21.02563001275617,105.80369095491679
M-01,2025-07-04 13:36:00,21.02599106024072,105.80331631373903
M-01,2025-07-04 13:39:00,21.02629323401469,105.80316404028025
M-01,2025-07-04 13:42:00,21.025863787009257,105.80286908020096
M-01,2025-07-04 13:45:00,21.025974296778728,105.80237688327666
M-01,2025-07-04 13:48:00,21.026063553897547,105.80238212938691
M-01,2025-07-04 13:51:00,21.02655109644439,105.80206681446349
M-01,2025-07-04 13:54:00,21.026518485704973,105.80179325676812
M-01,2025-07-04 13:57:00,21.02612413760429,105.80139154157919
M-01,2025-07-04 14:00:00,21.026381062001775,105.80095662366072
M-01,2025-07-04 14:03:00,21.026416493980282,105.8010844411528
